activateable,associateEntityType,associateParentEntity,createable,custom,customSetting,deepCloneable,deletable,deprecatedAndHidden,feedEnabled,hasSubtypes,isInterface,isSubtype,keyPrefix,label,labelPlural,layoutable,mergeable,mruEnabled,name,queryable,replicateable,retrieveable,searchable,triggerable,undeletable,updateable,urls
False,Feed,Location,False,False,False,False,True,False,False,False,False,False,,Location Feed,Location Feed,False,False,False,LocationFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationFeed')])"
False,,,True,False,False,False,True,False,False,False,False,False,0gh,Location Group,Location Groups,True,False,True,LocationGroup,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/LocationGroup/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/LocationGroup/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/LocationGroup/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/LocationGroup/describe'), ('quickActions', '/services/data/v52.0/sobjects/LocationGroup/quickActions'), ('layouts', '/services/data/v52.0/sobjects/LocationGroup/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/LocationGroup')])"
False,,,True,False,False,False,True,False,False,False,False,False,0gx,Location Group Assignment,Location Group Assignments,True,False,True,LocationGroupAssignment,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/LocationGroupAssignment/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/LocationGroupAssignment/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/LocationGroupAssignment/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/LocationGroupAssignment/describe'), ('layouts', '/services/data/v52.0/sobjects/LocationGroupAssignment/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/LocationGroupAssignment')])"
False,Feed,LocationGroup,False,False,False,False,True,False,False,False,False,False,,Location Group Feed,Location Group Feed,False,False,False,LocationGroupFeed,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationGroupFeed/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationGroupFeed/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationGroupFeed')])"
False,History,LocationGroup,False,False,False,False,False,False,False,False,False,False,,Location Group History,Location Group History,False,False,False,LocationGroupHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationGroupHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationGroupHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationGroupHistory')])"
False,Share,LocationGroup,True,False,False,False,True,False,False,False,False,False,,Location Group Share,Location Group Share,False,False,False,LocationGroupShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationGroupShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationGroupShare/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationGroupShare')])"
False,History,Location,False,False,False,False,False,False,False,False,False,False,,Location History,Location History,False,False,False,LocationHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationHistory')])"
False,Share,Location,True,False,False,False,True,False,False,False,False,False,,Location Share,Location Share,False,False,False,LocationShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LocationShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/LocationShare/describe'), ('sobject', '/services/data/v52.0/sobjects/LocationShare')])"
False,ChangeEvent,Location__c,False,False,False,False,False,False,False,False,False,False,,Change Event: Location,Change Event: Location,False,False,False,Location__ChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Location__ChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/Location__ChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/Location__ChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/Location__ChangeEvent')])"
False,Share,Location__c,True,False,False,False,True,False,False,False,False,False,,Share: Location,Share: Location,False,False,False,Location__Share,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/Location__Share/{ID}'), ('describe', '/services/data/v52.0/sobjects/Location__Share/describe'), ('sobject', '/services/data/v52.0/sobjects/Location__Share')])"
False,,,True,True,False,False,True,False,False,False,False,False,a0E,Location,Locations,True,False,True,Location__c,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Location__c/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Location__c/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/Location__c/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/Location__c/describe'), ('quickActions', '/services/data/v52.0/sobjects/Location__c/quickActions'), ('layouts', '/services/data/v52.0/sobjects/Location__c/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Location__c')])"
False,,,False,False,False,False,False,False,False,False,False,False,0VX,LoginAs Event,LoginAs Events,False,False,False,LoginAsEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginAsEvent/{ID}'), ('describe', '/services/data/v52.0/sobjects/LoginAsEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginAsEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0VY,LoginAs Event Stream,LoginAs Event Streams,False,False,False,LoginAsEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginAsEventStream/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/LoginAsEventStream/eventSchema'), ('describe', '/services/data/v52.0/sobjects/LoginAsEventStream/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginAsEventStream')])"
False,,,False,False,False,False,False,False,False,False,False,False,1HB,Login Event,Login Events,False,False,False,LoginEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginEvent/{ID}'), ('describe', '/services/data/v52.0/sobjects/LoginEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ll,Login Event Stream,Login Event Streams,False,False,False,LoginEventStream,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginEventStream/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/LoginEventStream/eventSchema'), ('describe', '/services/data/v52.0/sobjects/LoginEventStream/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginEventStream')])"
False,,,False,False,False,False,False,False,False,False,False,False,04F,Login Geo Data,Login Geo Data,False,False,False,LoginGeo,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginGeo/{ID}'), ('describe', '/services/data/v52.0/sobjects/LoginGeo/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginGeo')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ya,Login History,Login History,False,False,False,LoginHistory,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/LoginHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginHistory')])"
False,,,False,False,False,False,True,False,False,False,False,False,710,Login IP,Login IP,False,False,False,LoginIp,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LoginIp/{ID}'), ('describe', '/services/data/v52.0/sobjects/LoginIp/describe'), ('sobject', '/services/data/v52.0/sobjects/LoginIp')])"
False,,,False,False,False,False,False,False,False,False,False,False,06M,Logout Event,Logout Events,False,False,False,LogoutEvent,True,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LogoutEvent/{ID}'), ('describe', '/services/data/v52.0/sobjects/LogoutEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/LogoutEvent')])"
False,,,False,False,False,False,False,False,False,False,False,False,0PH,Logout Event Stream,Logout Event Streams,False,False,False,LogoutEventStream,False,False,False,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LogoutEventStream/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/LogoutEventStream/eventSchema'), ('describe', '/services/data/v52.0/sobjects/LogoutEventStream/describe'), ('sobject', '/services/data/v52.0/sobjects/LogoutEventStream')])"
False,,,False,False,False,False,False,False,False,False,False,False,,Lookups from Activity,Lookups from Activities,False,False,False,LookedUpFromActivity,False,False,False,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/LookedUpFromActivity/{ID}'), ('describe', '/services/data/v52.0/sobjects/LookedUpFromActivity/describe'), ('sobject', '/services/data/v52.0/sobjects/LookedUpFromActivity')])"
False,,,False,False,False,False,True,False,False,False,False,False,6e8,Entity,ML Prediction Fields,False,False,False,MLField,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MLField/{ID}'), ('describe', '/services/data/v52.0/sobjects/MLField/describe'), ('sobject', '/services/data/v52.0/sobjects/MLField')])"
False,,,False,False,False,False,False,False,False,False,False,False,6gt,ML Prediction Definition,ML Prediction Definitions,False,False,False,MLPredictionDefinition,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MLPredictionDefinition/{ID}'), ('describe', '/services/data/v52.0/sobjects/MLPredictionDefinition/describe'), ('sobject', '/services/data/v52.0/sobjects/MLPredictionDefinition')])"
False,,,True,False,False,False,True,False,False,False,False,False,0JZ,Macro,Macros,True,False,True,Macro,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/Macro/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/Macro/{ID}'), ('describe', '/services/data/v52.0/sobjects/Macro/describe'), ('layouts', '/services/data/v52.0/sobjects/Macro/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/Macro')])"
False,ChangeEvent,Macro,False,False,False,False,False,False,False,False,False,False,,Macro Change Event,Macro Change Event,False,False,False,MacroChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/MacroChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/MacroChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroChangeEvent')])"
False,History,Macro,False,False,False,False,False,False,False,False,False,False,,Macro History,Macro History,False,False,False,MacroHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/MacroHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroHistory')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ji,Macro Instruction,Macro Instructions,False,False,False,MacroInstruction,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroInstruction/{ID}'), ('describe', '/services/data/v52.0/sobjects/MacroInstruction/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroInstruction')])"
False,ChangeEvent,MacroInstruction,False,False,False,False,False,False,False,False,False,False,,Macro Instruction Change Event,Macro Instruction Change Event,False,False,False,MacroInstructionChangeEvent,False,False,True,False,True,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroInstructionChangeEvent/{ID}'), ('eventSchema', '/services/data/v52.0/sobjects/MacroInstructionChangeEvent/eventSchema'), ('describe', '/services/data/v52.0/sobjects/MacroInstructionChangeEvent/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroInstructionChangeEvent')])"
False,Share,Macro,True,False,False,False,True,False,False,False,False,False,,Macro Share,Macro Share,False,False,False,MacroShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/MacroShare/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroShare')])"
False,,,False,False,False,False,True,False,False,False,False,False,5ML,Macro Usage,Macro Usages,False,False,False,MacroUsage,True,True,True,False,True,True,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroUsage/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/MacroUsage/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/MacroUsage/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroUsage')])"
False,Share,MacroUsage,True,False,False,False,True,False,False,False,False,False,,Macro Usage Share,Macro Usage Share,False,False,False,MacroUsageShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MacroUsageShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/MacroUsageShare/describe'), ('sobject', '/services/data/v52.0/sobjects/MacroUsageShare')])"
False,,,True,False,False,False,True,False,False,False,False,False,01H,Mail Merge Template,Mail Merge Template,False,False,False,MailmergeTemplate,True,True,True,False,False,True,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MailmergeTemplate/{ID}'), ('describe', '/services/data/v52.0/sobjects/MailmergeTemplate/describe'), ('sobject', '/services/data/v52.0/sobjects/MailmergeTemplate')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Ib,Matching Information,Matching Information,False,False,False,MatchingInformation,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MatchingInformation/{ID}'), ('describe', '/services/data/v52.0/sobjects/MatchingInformation/describe'), ('sobject', '/services/data/v52.0/sobjects/MatchingInformation')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JD,Matching Rule,Matching Rules,False,False,True,MatchingRule,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MatchingRule/{ID}'), ('describe', '/services/data/v52.0/sobjects/MatchingRule/describe'), ('sobject', '/services/data/v52.0/sobjects/MatchingRule')])"
False,,,False,False,False,False,False,False,False,False,False,False,0JE,Matching Rule Item,Matching Rule Items,False,False,False,MatchingRuleItem,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MatchingRuleItem/{ID}'), ('describe', '/services/data/v52.0/sobjects/MatchingRuleItem/describe'), ('sobject', '/services/data/v52.0/sobjects/MatchingRuleItem')])"
False,,,True,False,False,False,False,False,False,False,False,False,0Mj,Messaging Channel,Messaging Channels,True,False,True,MessagingChannel,True,False,True,True,False,False,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/MessagingChannel/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/MessagingChannel/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingChannel/describe'), ('layouts', '/services/data/v52.0/sobjects/MessagingChannel/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/MessagingChannel')])"
False,,,True,False,False,False,True,False,False,False,False,False,1cN,Messaging Channel Skill,Messaging Channel Skills,False,False,False,MessagingChannelSkill,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MessagingChannelSkill/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingChannelSkill/describe'), ('sobject', '/services/data/v52.0/sobjects/MessagingChannelSkill')])"
False,,,False,False,False,False,False,False,False,False,False,False,0Uh,MessagingConfiguration,MessagingConfigurations,False,False,False,MessagingConfiguration,True,False,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MessagingConfiguration/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingConfiguration/describe'), ('sobject', '/services/data/v52.0/sobjects/MessagingConfiguration')])"
False,,,True,False,False,False,True,False,False,False,False,False,0Ut,Messaging Delivery Error,Messaging Delivery Errors,True,False,False,MessagingDeliveryError,True,True,True,False,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/MessagingDeliveryError/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/MessagingDeliveryError/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingDeliveryError/describe'), ('layouts', '/services/data/v52.0/sobjects/MessagingDeliveryError/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/MessagingDeliveryError')])"
False,,,True,False,False,False,True,False,False,False,False,False,0PA,Messaging User,Messaging Users,True,False,True,MessagingEndUser,True,True,True,True,True,True,True,"OrderedDict([('compactLayouts', '/services/data/v52.0/sobjects/MessagingEndUser/describe/compactLayouts'), ('rowTemplate', '/services/data/v52.0/sobjects/MessagingEndUser/{ID}'), ('approvalLayouts', '/services/data/v52.0/sobjects/MessagingEndUser/describe/approvalLayouts'), ('describe', '/services/data/v52.0/sobjects/MessagingEndUser/describe'), ('quickActions', '/services/data/v52.0/sobjects/MessagingEndUser/quickActions'), ('layouts', '/services/data/v52.0/sobjects/MessagingEndUser/describe/layouts'), ('sobject', '/services/data/v52.0/sobjects/MessagingEndUser')])"
False,History,MessagingEndUser,False,False,False,False,False,False,False,False,False,False,,Messaging User History,Messaging User History,False,False,False,MessagingEndUserHistory,True,True,True,False,False,False,False,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MessagingEndUserHistory/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingEndUserHistory/describe'), ('sobject', '/services/data/v52.0/sobjects/MessagingEndUserHistory')])"
False,Share,MessagingEndUser,True,False,False,False,True,False,False,False,False,False,,Messaging User Share,Messaging User Share,False,False,False,MessagingEndUserShare,True,False,True,False,False,False,True,"OrderedDict([('rowTemplate', '/services/data/v52.0/sobjects/MessagingEndUserShare/{ID}'), ('describe', '/services/data/v52.0/sobjects/MessagingEndUserShare/describe'), ('sobject', '/services/data/v52.0/sobjects/MessagingEndUserShare')])"
